,title,video_id,channel_title,channel_id,description,date
1371,"[일본 반응 한국의 KFX는 조립 최종단계에 등극했다! 대한민국의 5세대 스텔스 전투기! 통쾌한 대반전, 놀라운, 상황.",OBXf13t4Z0M,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"한국에 대한 기쁜 속보를 전해드립니다, 한국군의 미래를 책임지는, 국산 KF-X 전투기! 한민족, 역사상 가장 거대한 프로젝트! 최종적으로, 5세대 스텔스 전투기를 목표 ...",2021-01-10T11:20:36Z
1372,[단독해외반응] &quot;이래도 한국이 선진국이 아니라고?&quot; 한국인이 은행에서 하는 행동 보고 충격 먹은 외국인반응 모음,KUGoU7PLONk,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외국인#외국인반응.,2021-01-08T05:00:02Z
1373,[일본반응] &quot;분하지만 일본 드라마는 한국에게 완패했다!&quot; 한국 드라마는 모든게 완벽하다며 감탄하는 일본 네티즌들,5Q4Cn6Su-yk,썸띵튜브,UCNo4PkQOuxinaAWQFA3PoAQ,"한류 #한국드라마 #일본반응 출처: https://news.yahoo.co.jp/articles/a04bec4877235fe57830ac3e956b9dc2f3caad24 일본 야후 재팬에 '울고, 웃고, 설레고! 한국 ...",2021-01-12T09:04:06Z
1374,&quot;전 세계 한국 드라마에 열광&quot; 경이로운 소문 난리 난 외국인 반응 // &quot;건강에 해롭다 못 벗어 나겠어&quot; [해외반응],H9SgjNav-GE,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 최근 국내/외 엄청난 인기를 모으고 있는 드라마 '경이로운 소문' 에 대한 외국인 반응 입니다. #해외반응 #외국인반응 #경이로운소문 ...,2021-01-09T09:07:13Z
1375,[해외반응]해외 뉴스까지 보도된 한국의 도로 사진에 전세계가 놀란 이유 [코리아타임즈],Eif5BjQD6lo,리액션TV,UCgXB5hrFku6rlh7Jl6ktPrw,한국의 도로가 찍힌 한 장의 사진이 외국 커뮤니티에서 화제가 되고있습니다. 이 도로는 해외의 뉴스에서 보도되기도 했는데요. 이에대해 자세히 알아보겠습니다.,2021-01-11T09:30:00Z
1376,[일본반응] 확진자 8천명 나오자 한국에 사과하는 일본인들 &quot;이제 한국에 무릎을 꿇어서라도 일본을 탈출해야한다&quot;,lUKK1kXG7Rw,비더탑,UC_DlOTCne_apIyOOOb-VIVw,"안녕하세요, 최고의 대한민국을 꿈꾸는 BE THE TOP 비더탑입니다. 오늘은 일본인들이 한국에게 사과하며 도와달라고 하는 이유와 그에 대한 반응을 알아보겠습니다 ...",2021-01-09T14:56:34Z
1377,[일본반응] 주민등록등본 발급에 5시간 걸리는 일본인들 &quot;한국은 인터넷으로 5초면 되는데 일본은 본적지까지 직접 가야하네&quot;,VSp86Xj7zN4,비더탑,UC_DlOTCne_apIyOOOb-VIVw,"안녕하세요, 최고의 대한민국을 꿈꾸는 BE THE TOP 비더탑입니다. 오늘은 일본인들이 한국의 전자행정시스템을 부러워하는 이유에 대해서 알아보겠습니다. 영상이 ...",2021-01-08T16:02:10Z
1378,"[남미반응] 역사적인 기록: 한국의 인공태양, 세계 첫 1억 도 20초 유지",vOLoyRuS8yQ,남미남자,UCKrXBdpehmqMtSeJBtugvjQ,관련영상* https://www.facebook.com/tvcosta50/videos/401364884529635.,2021-01-12T08:30:05Z
1379,"[해외 반응] &quot;이제 감히 한국을 넘어 설 수 없다&quot;며 외국인을 경악하게 만든 공짜 이것은?  / 해외 부동산 투자,사업,유학,여행 주의",zRpOmf7T0cE,천태만상 TV,UCgvMa6OKr0fiPLB6iL-V4CA,"주간베트남 TV의 모든 베트남 관련 내용은, 1. 전문 통역사팀이 베트남 현지 언론을 그대로 번역하여 제공하는 채널입니다. 2. 영상 속도를 조금 올리셔서 들으시면 ...",2021-01-09T03:52:19Z
1380,[일본반응] 한국 해외건설 수주 38조 3천억 달성 5년간 최대실적,pxc7q8_YF5w,리얼일본반응,UCWUBbBCszvKsDizxIKpjNGQ,"일본반응 일본반응, 일본 반응, 해외반응, 해외 반응, 일본, 한국, 미국, 반응, 일본 불매운동, 최고수익률, 깡통튜브,경제, 문화, 뉴스, 일본방송, 유행통신, 쓸모왕, 해외 ...",2021-01-09T07:34:34Z
1381,(중국반응) 스위트홈 기록 또 경신! &quot;한국 드라마때문에 뜬눈으로 밤을 새고있어&quot;,xs_CIZjEaWo,응답하라TV,UCSfqKeohWbxz0OujuhL_OmA,한국드라마가 세계를 잠 못이루게 합니다. 이에 네티즌의 반응 #중국반응 #해외반응 #스위트홈 #한국드라마.,2021-01-12T22:00:14Z
1382,인간이 해낼 수 있는 일이 아니다!! &#39;올포디움&#39; 대기록을 완성한 김연아 소치 동계올림픽 해외 코멘터리,sOmynJoLpJE,MBC스포츠탐험대,UCArK9MK34LsQzPJrl5TZmYA,2014 소치동계올림픽 은메달에 가려진 김연아의 대기록! 출전한 모든 대회에서 3위 안에 들어 '올포디움'을 기록한 '천상계 스케이터' 그녀가 선수로서 마지막 연기를 ...,2021-01-07T09:37:07Z
1383,[일본반응] 한국은 이런것도 자동이야? 일본인들이 제발 일본에도 만들어 달라며 경악한 &#39;이것&#39; 지금까지 왜 이런 발상을 못했을까? 한국인은 정말 천재적이다&quot;,BjIiBxgIHKY,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,누구나 한번쯤은 한강에서 자전거를 타거나 산책을 한 뒤 혹은 한강으로 피크닉을 갔을때 편의점을 이용하여 라면을 드셔보셨던 기억이 있으실 겁니다 아마도 이때 컵 ...,2021-01-12T10:32:30Z
1384,&#39;이것이 한국 축구 클라쓰&#39;! 두 명의 &#39;정환&#39;이 만든 역대급 원더골,lWxMVnm99pE,MBC스포츠탐험대,UCArK9MK34LsQzPJrl5TZmYA,2002년 5월 16일 부산월드컵경기장에서 펼쳐진 대한민국과 스코틀랜드의 축구 국가대표 평가전 월드컵을 준비 중인 대한민국 대표팀은 쉴새없이 스코틀랜드를 ...,2021-01-09T06:00:06Z
1385,"[일본반응] 한국. K2 흑표전차 해외수출! 동유럽 체코 놀라운 가능성! 세계, 한국군.군사력",HNO66aiPPXQ,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,전 세계가 충격적인 반응을 보이는 한국의 K2 흑표 전차 역사상 유례없는 속도로 기술력이 발전한 한민족은 폴란드 체코 유럽 독점 해외수출까지 도전하는군요 한국 ...,2021-01-09T11:17:34Z
1386,[일본반응] 분하지만 일본 우익 매체마저 어쩔수없이 한국 제품에 최우수상을 준상황 &quot; 불만이 있는 일본인은 후지쯔든 소니든 직접 만들어봐라 기술도 없으면서&quot;,AFFYLjVA8hQ,소식왕,UC7rc9s5KUAho1GS1tKw74tg,대표적인 우익매체가 한국기업에게 상을 주었다고하니다 우익들은 불만을 나타냈다고 하는데요 일본인들의 반응 보시겠습니다.,2021-01-12T09:46:35Z
1387,[일본반응] 위기를 극복중인 한국. 긴급사태를 선언한 일본. &quot;이것이 국가 지능의 차이&quot;,GAgJRmIOJes,심심풀이 반응채널,UCkECgrNiNh9mX7gMmjA_6hg,"일본에서 3일 연속 7천명이 넘는 감염자가 나오며 통제불능의 상황에 빠지자, 결국 스가 총리가 '긴급사태'를 선언한 가운데, 한국은 3일 연속 600명 대를 기록하며 ...",2021-01-10T12:14:25Z
1388,[일본반응] 일본이 원조였지만 한국이 90% 점유율을 차지한 &#39;이것&#39;이 공개되자 짜증난 우익 반응 &quot; 일본은 원조 기술을 가졌으면서 한국에 시장을 다 빼앗기잖아&quot;,qodAybKPPe8,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,모르시는 분들이 많으시겠지만 전세계 부탄가스 생산량의 90%가량을 한국 기업이 차지하고있다고 합니다 전세계의 부탄가스 시장 규모가 약 7억개 정도 되는데 ...,2021-01-07T10:11:43Z
1389,|중국반응| 中:&quot;새로 드러난 한국의 야심찬 경항공모함 건조 계획!&quot; 이를 경계하는 중국 군사평론가의 분석과 전혀 예상하지 못한 중국인들의 뜻밖의 반응...,lLwuo5SlEOk,OKASHU,UCPWE1vJybVDM9L82OqsXFzg,최근 복수의 중국 언론들은 한국의 첫 경항모 개념설계 조감도가 공개되었다고 보도하였습니다. 그중 한 온라인 군사관련 채널은 우리나라의 중앙일보의 기사를 인용 ...,2021-01-09T09:19:44Z
1390,해외반응-CNN 한국 기술력 보도 한국인은 IQ가 높아 - 한국인은 예의바르고 착해,rpO4nE-dO1g,"사건왕-[해외반응, 외신뉴스]",UCAlph4Sj99Zp3WknwvjKckw,안녕하세요 시청자 그리고 구독자님들 사사건건파해치는 사건왕입니다. 바쁜시간에 영상시청해주셔서 정말정말 감사드립니다. 기회가 된다면 다음에 또 뵙고싶네요 ...,2021-01-11T05:20:17Z
1391,한국인들만 모르는 한국인만의 기괴한 특징! 오직 한국인들만 하는 유별난 행동  한국인과 외국인을 구분하는 방법은? [해외반응],UAcXR3Mxsmg,해외리얼반응,UCPwsW_PosWeZHa1bMqKibcw,한국문화 #한국해외반응 #한국반응 최근 한국의 독특한 문화들이 해외네티즌들 사이에서 큰 화제가 되고 있다고 하는데요 외국인들은 이해 못 하는 한국의 문화 어떤 ...,2021-01-07T22:45:00Z
1392,[일본반응] 한국 7개월 연속 무역 흑자에 난리난 일본반응,o47-erMXdx4,베플TV,UC_ZqpmLksJD3b9Ef3tx_OkA,일본반응 한국 7개월 연속 경상수지 흑자에 난리난 일본반응.,2021-01-09T07:32:49Z
1393,속보 쏟아진 한국 비난 “위안부 재판 일본반응” // 도리어 한국이 일본에게 돈을 줘야한다?,bpD22Z-PqgY,풀앤푸시(Pull&Push),UCZPsB5mhxaywnWiE6WWfFSw,"오늘 오전 10시에 서울중앙지법에서 “일본 위.안부 배상 판결”을 했습니다. 이 소식은 바로 일본에 속보로 전달이 되었고, 일본인들의 댓글이 폭발했습니다. 일본의 ...",2021-01-08T07:07:53Z
1394,[해외반응] 한국 80년대 사진 보고 해외 네티즌 &quot;패션 감각이 뛰어나!&quot;,5QN0iVFCyRY,뉴스킹,UClOg34aPlf3GWZZ6ojt0WYQ,"해외반으 #한국 #패션 [해외반응] 한국 80년대 사진 보고 해외 네티즌 ""패션 감각이 뛰어나!"" 구독을 누르면 더 많은 영상을 볼 수 있어요--------https://bit.ly/2B0Cj3x ...",2021-01-16T06:00:00Z
1395,해외에서 뽑은 한국의 드림팀! 국뽕 차오르는 해외반응??,Bci-Fd9-wsw,쥬스티비,UCRP306KGnJufNFthQQhHdQg,해외에서 특히나 좋아하는 한국의 비보이들 그들이 뽑은 한국의 드림팀? 맴버는 어떻게 될까요 *출처 JP Breaking https://www.youtube.com/watch?v=_1h4SRnGr3s ...,2021-01-13T13:00:07Z
1396,한국의 초고퀄 크리처물 스위트홈을 본 외국인들의 반응?!,ui0cF2U-X0Q,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,넷플릭스 #스위트홈 #SweetHome ※ 본 영상은 넷플릭스로부터 제작비를 지급받고 진행된 영상입니다 ※ 안녕하세요 여러분~! 오늘은 화제의 넷플릭스 오리지널 ...,2021-01-16T10:00:11Z
1397,&#39;카디비&#39; 뮤직비디오를 처음 본 한국인 남녀의 반응 | Y,ViYJChz4Iqo,Y,UClPkwOdmcC_KL28MRztsIXQ,오늘은 카디비에 대해 알아봤습니다. 패널들의 리액션을 보고싶다면 다른 주제도 추천해주세요 :) 0:00 INTRO 0:13 WAP (2020.8) 3:18 Bodak Yellow (2017.6) 5:25 ...,2021-01-16T11:00:09Z
1398,[해외반응]미국에서는 쓰레기로 만든다는 그음식! 한국에선 최고 선물!,y8VkVv4Q8Uo,몽식이 Mongsigi,UCKWnjBCdhVDedVCN8x6rQYg,안녕하세요 오늘은 스팸에 대해서 얘기해봅니다 #해외반응 #한국음식 #스팸반응.,2021-01-13T03:00:10Z
1399,중국반응│한국과 중국의 삶의 질을 비교하는 중국인들│한중 경제 HDI 수치 임금 환경 등 다양한 비교를 하며 자괴감에 빠지는 중국인 댓글반응 │중국어로[路],g14X08cvlwQ,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,우리와 달리 중국인들은 이 경제에 대해서 유난히 타국과의 비교를 많이 하는 편입니다 아무래도 자신감이붙어서 그런 걸까요? 이번에는 중국에서 가장 대표적인 ...,2021-01-15T10:00:11Z
1400,&quot;일본인들 제발 정신 차려라!&quot; 한국 방문후 분노한 일본인의 후기 // &quot;한국인들의 기분이 이해가 되네...&quot; [일본반응],eboAWPIrqqc,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 한국 방문후 분노한 일본인의 경험과 그에따른 해외네티즌과 일본네티즌의 반응입니다. #일본반응 #일본인반응 #일본인 템플릿 ...,2021-01-13T03:44:28Z
1401,중국반응│한국의 핵무기 개발 가능성 소식을 전하는 중국언론│한미동맹과 한국의 핵무장을 바라보는 중국 댓글반응│한국정도면 하루면 만들어낼 듯│중국어로[路],US-rMMdIZ8k,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,중국 신화통신이 발행하는 신문사인 参考消息는 미국의 싱크탱크 보고서와 중국현대국제관계연구원의 보고서를 토대로 한미동맹 및 한국의 핵보유와 관련한 소식을 ...,2021-01-18T10:00:14Z
1402,한국의 빠른 일처리 속도에 감동한 외국인들 반응! 모바일 신분증이 도대체 뭔데?,0MCzEnNLEfY,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,외국인 #외국인반응 #해외반응 빠르고...쉽고..편리해..! 오늘은 온라인 참여지수가 가장 높은 세 나라에서 온 각국의 청년들의 솔직한 이야기를 담아 보았습니다!,2021-01-15T08:12:15Z
1403,미국 부모님도 깜짝 놀란 한국 화장실을 본 미국인 반응,NzgV5mtYQgA,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,외국인 #외국인반응 #해외반응 미국인이 한국 집에 살면서 화장실에 놀란 이유는? 오늘은 미국에서 오신 스펜서님께서 한국 화장실에서 놀랐던 점과 문화차이에 ...,2021-01-17T06:00:09Z
1404,"[일본반응] 군사력에서 한국에 따라잡혀 경악한 일본 &quot;인구 두배인데 군사력은 같다니, 사실상 한국의 절반수준이잖아&quot;",zKDwrGxzZ5w,비더탑,UC_DlOTCne_apIyOOOb-VIVw,"안녕하세요, 최고의 대한민국을 꿈꾸는 BE THE TOP 비더탑입니다. 오늘은 한국에게 군사력에서 따라잡혀서 한국에게 침략당할까 두려워하는 일본인들의 반응에 ...",2021-01-17T11:26:48Z
1405,한국 음식이 이탈리아 마트에?! 이탈리아 사람들의 한류 열풍 반응이 정말 대단하네요...,ENaMRLU8m6c,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,레밀리 멤버쉽 가입하기 :-) https://www.youtube.com/channel/UC0MhsY1Nc467re-66o6xwRg/join 레만 채널 구독하기 :-) https://url.kr/xsVqO6 수수료 없이 레만 ...,2021-01-14T09:00:04Z
1406,&quot;한국 수돗물은 최악이야&quot; 해외에 올라온 글에 외국인이 분노한 이유 // &quot;한국 수질좋아서 깜짝 놀랐는데?&quot; [해외반응],mzzwz7STANk,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 한국의 수돗물을 사용하고 해외에 올린 글에 대한 외국인의 반응입니다. #해외반응 #외국인반응 #외국인.,2021-01-13T08:42:00Z
1407,"&quot;한국이 최고로 좋다&quot;는 미국 원내대표의 작심발언에 깜짝놀란 일본반응과, 한국의 놀라운 보건시스템에 감탄쏟고 나선 독일과 영국, 그리고 스페인 상황",5lzq6D3Ug3k,구네스북,UClHJcrFMOxCEPjjg6WlTmPw,"""한국이 최고로 좋다""는 미국 원내대표의 작심발언에 깜짝놀란 일본반응과, 한국의 놀라운 보건시스템에 감탄쏟고 나선 독일과 영국, 그리고 스페인 상황을 다뤘 ...",2021-01-15T01:00:00Z
1408,[대만반응] 대만은 한국을 반드시 이긴다는 대만의 TV광고. 이렇게 직접적인 광고가 TV에 나온다고? 한국은 꼬리라는 광고에 대만반응. 해외반응,cVNV-e36ols,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,최근 국내 커뮤니티에서 대만의 2020년 총통선거 광고가 주목받고 있습니다. 전 폭스콘 회장 궈타이밍의 선거광고에선 한국과 대만의 경제를 비교하며 과거처럼 대만 ...,2021-01-19T11:19:48Z
1409,대만방송에서 &quot;한국을 제일 좋아한다&quot;고 말하는 외국인들,VGUMbj-RR5c,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,외국인들은 한국을 정말 좋아할까? 한국에 있는 많은 외국인들은 방송에 출연해서 한국을 좋아한다고 합니다. 하지만 그들은 한국이 좋아서 한국에 와 있기 때문에 ...,2021-01-13T09:00:09Z
1410,한국 떡볶이를 처음 먹어본 동네 아줌마들의 반응은??| 베트남 하롱베이 일상,19UhCe9ubIM,하롱토바기,UCtSGvs7ILlJ-Oaz4j5GPlWw,오늘도 베트남 처갓집의 소소하고 서민적인 일상 입니다~^^ 부족한 영상이지만 재밌게 봐주시고 즐거운 주말 되세요~~ 감사합니다~~^^ 베트남 #하롱베이 #하롱토 ...,2021-01-16T10:08:18Z
1411,[해외반응] 한국의 외국인 민박집 윤스테이가 진심 부럽다는 중국,zQYzrllzUs4,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,"중국에서 가장 많이 알려진 우리나라 연예계의 인물은 누구일까요? 물론 전지현, 송혜교, 송중기 같은 연예인들도 많이 있지만, 중국내에서 나영석 PD의 인기도 대단 ...",2021-01-17T10:14:34Z
1412,&quot;도대체 한국엔 왜 오려는 거야?&quot;라는 질문에 외국인들 반응 폭발. &quot;한국인들은 아무리 설명해도 자신들이 가진 것에 대해 고마워할 줄 모른다&quot;,G7ZZgK_LWj0,시사탐험대,UCD7by5_MStMq5fJlHhLRodw,"""도대체 한국엔 왜 오려는 거야?"" 라는 질문에 외국인들 반응 폭발. ""한국인들은 아무리 설명해도 자신들이 가진 것에 대해 고마워할 줄 모른다""고 하는 상황에 대해 ...",2021-01-17T02:00:03Z
1413,한국에서 딸의 출산장면을 본 러시아 장모님의 반응..,_yLDxJ78CqY,MIHO [TV],UCGIGoUoJpPlh62Sw9gVCBBA,이메일 문의 : someanj2@naver.com.,2021-01-13T07:47:07Z
1414,&quot;겨울에 한국이라 행복하다&quot; 해외에 올라온 글에 일본을 분노하게 만든 이유 // &quot;다 사실인데 왜 화내는 거야?&quot; [해외반응],AMI5BuzaWnc,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 추워진 요즘 날씨에 한국에서 살고 있는 한 외국인의 글에 대한 해외반응 입니다. #해외반응 #외국인반응 #외국인.,2021-01-17T08:58:52Z
1415,[일본반응] 구글트렌드로 드러난 한국에 대한 일본의 관심. 한국보다 일본이 더 관심가지는 현실에 일본반응,hSWMgxW4wDc,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,일본 커뮤니티 사이트에 구글트렌드에 따르면 한국은 일본과 미국을 비슷한 정도로 관심을 가지고 있지만 일본은 압도적으로 한국에 관심을 가지고 있는것으로 나타 ...,2021-01-17T16:12:13Z
1416,한국급식 해외반응 이게 급식이라니 믿기지 않아! 외국급식은 어떻길래,PUC4JbtVRpQ,타인의해석,UC9L_UjCR1TGSHRAHtb-yd6Q,우리가 아무생각 없이 먹었던 학교 급식이 SNS등을 통해 해외 네티즌들 사이에서 주목을 받고 있습니다. 실제로 한국의 급식은 맛도 맛이지만 균형 잡힌 건강한 식사 ...,2021-01-16T07:01:24Z
1417,"일본 반응l 한국이 현무미사일 SLBM 잠수함을 개발하자, 깜짝놀란 일본! 세계군사력, 대한민국군!",Hb896mueQa0,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"한국의 세계 최강수준 비밀무기, 사실상, 핵보유국이 될 수 도있는 이유, 잠수함발사, SLBM 미사일에 관한 이야기입니다. 해외가 충격받은상황, 첫번째, 한국산 SLBM ...",2021-01-15T11:27:03Z
1418,폭설에 초토화된 한국 위성사진에 찍힌 기괴한 틈새에 해외네티즌 집단실신한 이유 &quot;한국인은 진짜 미친게 틀림없어&quot;,GtKILp_8hE4,클립튜브,UCR1DO0CfDNPVdObksAx508A,해외반응 #일본반응 #외국인반응 #외국반응 #외신반응 #한국 * 구독하기: https://url.kr/tWQ4p5 *모든 번역은 클립튜브 자체 번역입니다. 항상 시청해주셔서 감사 ...,2021-01-19T13:28:38Z
1419,"(해외반응) 한국의 촌스러운 아이템은 외국인에겐 인기템! 외국인에겐 혁명이다!! 호미, 갓, 담요, 포대기 아마존에서는 없어서 못팔아요.",EFr2WtnICts,타인의해석,UC9L_UjCR1TGSHRAHtb-yd6Q,해외 유명 오픈마켓인 아마존에서 우리나라 물건이 뜨거운 사랑을 받고 있습니다. 가장 한국적인 것이 세계적인 것이다. 그 말이 정말 맞는 것 같아요 ^^,2021-01-19T04:40:48Z
1420,[일본반응] 이제 일본 김은 못 먹겠다 한국 김 대박 나자 한국 김은 인정할 수 밖에 없다는 우익들 &quot; 한국 운운하기 전에 한국 김이 압도적으로 맛있는 게 사실이야&quot;,_uSyeLlyvMQ,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,한국 김에 대한 일본 반응.,2021-01-19T11:10:54Z
1421,&quot;한국으로 다시 돌아가야만 해&quot; 한국 후기 글에 외국인들이 절규한 이유 // &quot;이제 한국인들의 마음이 이해가 되네...&quot; [해외반응],yIncXezxSv0,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 한국 후기 글에 충격적인 외국인의 후기와 그에 따른 다른 외국인들의 웃지 못할 반응입니다. #해외반응 #외국인반응 #외국인 템플릿 ...,2021-01-16T04:30:23Z
1422,[경이로운 소문 해외반응] 미국 고등학교 친구의 리얼 한국드라마 반응,w8oibbuJ-jU,미국 남고딩_욱이 🅥 ,UCYz9oZ8fDu9FFRXVcEaBF5w,"스위트홈 리액션 영상후, 요즘 핫한 경이로운 소문으로 돌아왔습니다. 소리가 너무 큰거같은데.. 다음부터 편집 더 잘하겠습니다 ㅠㅠ (소리 조금만 줄이고 보시면 감사 ...",2021-01-17T00:24:47Z
1423,&quot;한국이 미국의 대기업을 쓰러뜨렸다고??&quot; 한국의 기술력에 외국인들의 충격적인 반응 // &quot;전 세계 인구의 반이 쓰고 있다니..&quot; [해외반응],nw5_xd7N00I,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 미국의 대기업이 한국의 기업에 쓰러진 소식과 그에따른 외국인들의 반응입니다. #해외반응 #외국인반응 #외국인 템플릿 : 론박자막 ...,2021-01-14T04:02:48Z
1424,(일본반응) 부정해도 증명되는 한국드라마의 인기 / 사랑의불시착 일본인반응,clWiYMrU63Y,타인의해석,UC9L_UjCR1TGSHRAHtb-yd6Q,일본에서 한국 드라마 열풍이 불고 있어요 이에 대해 많은 일본인들의 의견이 분분한데요~ 넷플릭스에서 인기드라마 순위가 발표되면서 그 인기가 사실임이 증명 ...,2021-01-15T06:52:23Z
1425,"|중국반응| 중:&quot;대국인 중국이 한국보다도 뒤라고??&quot; 2021 헨리 여권 지수 한국 3위, 중국 70위... 이에 남겨지고 있는 부러움과 애잔함이 공존하는 반응들...",c2i7nfkT-XA,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,최근 복수의 중국 온라인 채널들은 영국 국제교류 컨설팅 업체인 헨리앤파트너스가 발표한 '2021 헨리 여권 지수'를 소개하였습니다. '헨리 여권 지수'는 무비자로 갈 ...,2021-01-17T08:59:40Z
1426,&quot;한국은 똑같이 당하는 거다&quot; 최근 이슈에 대한 일본반응에 외국인이 경악한 이유 // &quot;한국이랑 중국이랑 똑같다고?&quot; [해외반응],PY2HMOT-aaQ,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 최근 발생한 문제에 대해 일본 사람이 해외에 글을 올렸고 많은 외국인의 관심을 모았습니다. #해외반응 #외국인반응 #외국인 #일본 ...,2021-01-13T02:00:06Z
1427,[해외반응]한국이 개발한 새로운 과학기술에 과학계가 발칵 뒤집혔다[코리아타임즈],fsxY2YW5Aus,리액션TV,UCgXB5hrFku6rlh7Jl6ktPrw,"한국이 개발한 세계 신기록 기술에, 전세계 과학계가 발칵 뒤집혔습니다. 이에대한 해외의 반응을 살펴보겠습니다. #한류 #해외반응 #외국반응 #외국인반응 #케이 ...",2021-01-14T07:00:06Z
1428,[일본반응] 코로나 세계철강 불황에도 2배 성장한 한국기업에 일본반응! 국내에선 관심도 없는 기사가 일본에선 큰 관심받고 있는 상황,zDeWtnw5UFg,냥이의 세계번역 • 조회수 48만회,UC7TdrnXmqMkLFKvMkoMe-eA,"작년 코로나 여파로 수요가 급감하며 일본의 1,2위인 철강업체인 일본제철, JFE 뿐 아니라 한국 철강 업체 포스코까지 어려운 시기를 보냈습니다 하지만 동국제강은 ...",2021-01-15T05:54:46Z
1429,[일본반응] 한국이 국민 총소득(GNI) 에서 G7인 이탈리아를 최초로 넘어서자 엄청나게 흥분한 우익 반응 &quot; 이게 일본인에게는 이 정도로 화가 날 일인가?&quot;,NAlYJlJTuHI,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,아주 기쁜 소식이 날아들었습니다 한국이 G7중 하나인 이탈리아의 1인당 GNI를 사실상 앞섰다는 소식인데요 많은 분들이 알고계시는 GDP는 국적을 불문하고 우리 ...,2021-01-13T11:19:33Z
1430,"[일본반응] 삼성폰에 日부품 안들어가자 일제 써달라는 반응 &quot;일본은 한국 없으면 안되는구나, 이러다 하청기업들 다 망하겠어&quot;",AeExTb06vNE,비더탑,UC_DlOTCne_apIyOOOb-VIVw,"안녕하세요, 최고의 대한민국을 꿈꾸는 BE THE TOP 비더탑입니다. 삼성의 최신 스마트폰에 일본의 소재와 부품이 거의 사용되지 않자, 일본인들이 제발 다시 일제를 ...",2021-01-16T11:36:56Z
1431,[중국반응] [대만방송] 한국먹방 유튜버와 일본먹방 유튜버가 중국네티즌에게 당한 어이없는 일. 중국반응을 보면...이래서 다들 유리멘탈...유리멘탈 하는구나...,-mVTHFBlUEI,쉬는시간,UCChCGzA-yKpyDH7vSvBJoIA,중국반응 #대만방송 #햄지먹방중국 한국의 유명 먹방유튜버 햄지. 중국에서의 인지도도 상당합니다만... 중국을 모욕했다는 논란에 휩싸이며 심지어... 중국의 협업 ...,2021-01-18T07:49:02Z
1432,중국반응│전세계로 퍼지고 있는 한국에 대한 왜곡된 사실과 역사│한류와 심지어 태권도까지 왜곡된 사실│중국의 역대급 망언과 중국인 댓글반응│중국어로[路],KGDCIXyzih0,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,"영국의 유명여행출판사가발행한 한국 관광책자에 왜곡된 정보는 물론, 한국인에 대한 노골적인 비하와 조롱이 담겨져 많은 이들의분노를 자아내고 있습니다​ 그리고 ...",2021-01-13T10:00:05Z
1433,[런닝맨] 김종국을 갑자기 마주했을때 리얼 반응 | RunningMan EP.104,kPsA1jO-M0E,빽능 - 스브스 옛날 예능,UCvRIeQeTZDHRcqVZRu0XBug,"죽을 힘을 다해 도망가는데... 갑자기 김종국이 나타났다.... 런닝맨 104회. 2012.07.22 RUNNINGMAN 奔跑吧兄弟 유재석, 지석진, 김종국, 하하, 개리, 이광수, 송중기, ...",2021-01-19T08:00:22Z
