,title,video_id,channel_title,channel_id,description,date
219,김범수는 김나박이를 알까? 나무위키 처음 읽어보는 범수형 현실 반응! 흑역사 공개ㅋㅋㅋㅋㅋㅋ [범수의 세계],7Ur3Ixho-z8,범수의 세계,UCDk4abvZVdywcJHKbCNnD7A,"김범수 #나무위키 #김나박이 범수로운 슬기생활, 김범수의 취미생활을 보여드립니다. 저에게 어울리는 취미 생활을 추천해주세요. 매주 금요일 오후 6시에 업로드 ...",2020-07-31T09:00:03Z
220,&quot;아줌마가 사연이 많아서.. 한 곡만 부르고 갈게&quot; (Feat. 백지영) | ODG,U7_x-1vRrIA,odg,UCpjm6R2yqu1GZjYtsIiXR5w,You were a kid once. ODG STUDIO www.odg.kr.,2020-07-29T10:00:13Z
221,[하이라이트/비스트] 방송사고로 강제 生 라이브 인증한 하이라이트! 격렬한 춤에 갓벽한 라이브 입증한 아이돌! 강제 MR 제거 영상,4JJ9y9z3GsI,노래하는 양요섭,UCpTnr8QwBDCo4I40y6TsOPg,"""라이브 논란은 커녕, 춤추면서도 안정적으로 라이브하는 실력으로 유명해진 아이돌"" _ 음악 방송 환경이 좋지 않던 비스트(Beast) 시절부터 하이라이트로 활동한 ...",2020-07-30T17:28:58Z
222,[ENG｜단독 풀버전] 비긴어게인 코리아 &#39;길&#39; ｜ 눈물바다가 된 비긴코 버스킹 현장😢,YS10Cdaz2Kk,Beginagain 비긴어게인,UC8WoHUeN-eLynnLKGkwajYQ,비긴어게인 코리아 '길' 풀버전 버스킹 현장이 눈물바다가 된 사연은?! 〈비긴어게인 코리아〉 매주 (일) 밤 11시 방송 #비긴어게인코리아 #god길 #Beginagain #크러쉬 ...,2020-07-30T02:00:04Z
223,미국에서 아싸였던 나를 인싸로 만들어준 영어회화 팁,PY51cjCfzfI,진저 Jinger Cho,UCyAQOTYHZAFAxrmK_GvbLIg,랭디 1:1 수업 무료 체험해보기 https://langdy.net/english?ch=y10bk83 ○수강권 신청 시 할인 코드 jinger 입력하고 최대 2만원 할인 받아보세요. ○제가 지금까지 ...,2020-08-03T10:00:16Z
224,내 친구에게 피순대를 소개합니다! 전주 피순대 외국인 반응! Feat. 대전 태평소국밥 @Full Belly Travels,QbflBooaRKk,Eating what is Given 오스틴,UC_lPYQ5ddh506aZ9CcEUIig,전주여행 #피순대맛집 #오스틴 Subscribe to Full Belly Travels!: https://www.youtube.com/channel/UCmKnwCZus5_PfjzO7Wlc6-Q E.W.I.G. Matjip Guide!,2020-08-02T04:00:11Z
225,다들 동남아로 가는데 한국은 왜?? // 한국에 60개 해외 기업이 전세계 24개국에서 들어오자 일본이 대충격을 받은 이유 [일본 반응],fKxvJ5eNKtE,여왕TV,UCckjEfoWAH2xDbFY1Fb96cw,해외 일본 반응입니다.,2020-07-31T09:57:02Z
226,[단독🎧미공개] 소향 &#39;His Eye Is On The Sparrow &amp; 애국가&#39;♬ 매주 (일) 밤 11시 방송,BZIp5Ue8SvQ,Beginagain 비긴어게인,UC8WoHUeN-eLynnLKGkwajYQ,〈비긴어게인 코리아〉 미공개 영상은 '비긴어게인 유튜브 채널'에서 보실 수 있습니다 〈비긴어게인 코리아〉 매주 (일) 밤 11시 방송! #소향 #비긴어게인미공개 #비긴 ...,2020-07-29T09:06:22Z
227,"[일본반응] 일본 하루 감염자가 사상 최다인 1463명을 기록했다. 사흘 연속 1000명이 훨씬 넘고, 줄어 들 요소가 없다. 패닉에 빠져 있는 일본 누리꾼 반응.",yGV4F5onFh0,돌쇠뉴스,UC8Vf0MqTeSWMQ3s1Vuulwvg,"안녕하세요? 돌쇠, 인사 올립니다! 오늘(31일) 일본의 하루 감염자수가 1463명을 기록했습니다. 매일 기록이 경신되고 있는데요, 야후포털 메인에 걸린 기사는 올라가 ...",2020-07-31T13:18:22Z
228,"필리핀 직원이 난생처음 한국식당에 가서 반한 한국음식, 공기밥 두그릇을 먹네요 ㄷㄷ - 마닐라 생존기 【33】",-WjZ708VFwY,필브로의 필리핀 생존기,UCxZC-zJyzYTnCTLFot427Lg,"필리핀 직원이 난생처음 한국식당에 가서 반한 한국음식, 공기밥 두그릇을 먹네요 ㄷㄷ 필리핀 한국식당에서 한국음식을 처음 먹어 본 미카 과연 좋아할까요?",2020-08-03T10:15:00Z
229,한국인의 천재적인 드립력에 절망해버린 외국인 반응 ㅋㅋㅋㅋ,RUM8ovflc_0,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,거의모든것의 이야기 채널 입니다. 여러분의 놀랍고 어이없던 황당한 사연들 제보해주시면 추첨을 통해 소정의 상품을 드립니다. 사연제보 : wognswotjr@gmail.com ...,2020-08-07T10:30:02Z
230,En)박정현-&#39;꿈에&#39; Indream 들은 외국 소녀들은 어떤 반응을 보일까? / Teenagers react to kpop,3NtnpP7590E,세컨라이프 SECOND LIFE,UCObHmOh3z6Ps2ko1b8E9q5w,안녕하세요 세컨입니다! 오랜만에 영상을 올렸네요 이번엔 조금 어린 친구들에게 한국의 디바를 소개해줬습니다 깊은 공감은 아니었지만 그래도 노래에 담긴 감정과 ...,2020-08-07T14:48:21Z
231,"&quot;무슨 소리 안들려?&quot; 한국 공포따위 무섭지 않다는 미국인 친구, 참교육 시켜주러 폐병동에 데려갔다가 생긴일..(공포몰카)외국인 반응",NcL6yZ8YpyA,channel CKOONY,UCg3YdmrYGa2O1IySuWvBT0w,미국인 친구와 묻지마 체험 마지막편 산속에 들어가서 다양한 체험을 경험한 미국인 친구 크리스티나의 마지막 체험은 바로 공포 체험!! 귀신따윈 믿지 않는다는 ...,2020-08-09T11:30:10Z
232,[꾼맨 알렝꼬] 얼음동동 수박화채를 먹어본 체코 승마학생들 반응 ! Students tries watermelon punch MUKBANG 먹방,lkolFSthc9E,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-08-11T11:15:01Z
233,Goblin reaction: 5 Funniest Moments!,ngohVBVBDec,KDrama Couple국제커플,UCWxtY7NLuu2TknNA012M-ZA,goblin #kdrama #amwf Top 5 funniest scenes: #1. Episode 5 #2. Episode 2 #3. Episode 14 #4. Episode 14 #5. Episode 10.,2020-08-09T04:00:14Z
234,[해외반응] 제시 WHO DAT B MV를 보고 충격 받은 외국인 반응,lBPkTDfO63s,유럽 속 한국KOREA IN EUROPE,UCpDgjPpKgp1S_Z-TLiCqoNQ,제시 #JESSI Thanks for watching :) Coming up with more reactions! 참여 인스타그램 Follow us below! 아래 팔로우하세요 Instagram : @buenoplan FB ...,2020-08-11T09:00:11Z
235,처음 먹자마자 눈물까지 흘리고 서로 먹겠다고 난리 난 한국 라면!! TRIED KOEAN spicy 🌶 RAMEN FOR THE FIRST TIME,zN2xUxJ1x0A,디디패밀리DeeDee Family,UCG3dFw4AE5BDK-9k_1IouFg,CONNECT WITH ME :) https://www.youtube.com/멜로디맘MelodyMom ❤️INSTAGRAM : @mrsmouserje http://www.instagram.com/deedee_family ...,2020-08-10T05:43:58Z
236,[한글자막] 외국인들이 왜 감동 받았을까? 양희은 &amp; 악뮤 엄마가 딸에게 해외반응 | Yang Hee Eun &amp; AKMU Mother to Daughter Reaction,84qoloPNUBI,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,외국인들이 왜 감동 받았을까 ~ 양희은 & 악뮤 엄마가 딸에게 해외반응 [한글자막] | Yang Hee Eun [& AKMU] Mother to Daughter Reaction 안녕하세요! 마음에 ...,2020-08-11T09:00:02Z
237,"외국인과 한국인 여자들이 말하는 술, 담배?",zKlAKHThYfM,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,오늘은 흡연과 음주에 대한 나라별 인식에 대해 이야기해보았는데요! 같은 유럽인데도 이렇게 인식이 다를 수 있다는 게 신기하죠잉?! 다음엔 무엇에 대해 이야기 ...,2020-08-08T10:00:14Z
238,"[#미쓰코리아] 양념갈비는 국적 안가려😭 외국인도 사랑하는 단짠불고기! 미쳤지 진짜,, 두유 노 육전,,? 그대로 내 입으로 직진해줬으면 좋겠다,, | #Diggle",GOfzPf1PNq4,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"미쓰코리아 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! :Diggle ☞ https://bit.ly/2Urls34.",2020-08-07T12:31:00Z
239,외국인이 한국에서 무인으로 우산팔면 돈이 벌릴까? 한국의 양심상점을 직접 경험한 외국인,yVqyLbQRwLs,아이스튜디오,UC_pOKLycxyVwNneMVjfMBUA,"사람 없이 운영되는 양심상점, 한국에서 무인으로 우산을 팔면 돈을 벌 수 있을까요? @출연진 비비 : https://www.instagram.com/liveout.loud/?hl=ko.",2020-08-05T10:00:30Z
240,Six Americans react to “Crash Landing on You (해외에서도 대박난 사랑의 불시착 미국반응! 미국인이 본 북한은?),gkazRcomYak,우물 밖의 개구리The Frog Outside the Well,UCF6ZmKsxp2-Dxhq99hzkIAg,K-drama is a huge success in America. Here six Americans of diverse backgrounds react to one of the best Korean serial dramas. 피터슨 교수님이 드라마 사랑의 ...,2020-08-09T06:30:03Z
241,※혈압주의※ 영국 BBC가 만든 계란 볶음밥에 전 세계 아시아인이 분노했다/스브스뉴스,Zmy0q8TrF_I,스브스뉴스 SUBUSU NEWS,UCQabORQKQRHP-iUqe-xIFvg,BBC에서 작년에 올린 '계란 볶음밥 레시피 영상이 최근 해외에서 큰 이슈입니다. 다 된 밥을 다시 찬물에 씻는 등 레시피에 나온 '밥을 짓는 방법'이 충격적이기 때문 ...,2020-08-05T09:59:11Z
242,[ENG] 슬로베니아에서 살아보기 4회_엄마에서 가수로 급전환! 정인의 라이브 공연 무대 (2018.12.21),pLCCR487VC0,KBS여행 걸어서 세계속으로,UCFw4M1BJYYdN1YtS8SzlDzg,잠시만 빌리지 4회 (2018.12.21) 놀이방에서 만난 슬로베니아 국민가수 블라도의 깜짝 제안을 수락한 정인&정치! 하지만 공연 직전 리허설까지도 은이를 돌보느라 ...,2020-08-07T08:00:11Z
243,이삭토스트를 처음 먹어본 영국인들의 반응??!!,3SGlD1VZkUQ,영국남자 Korean Englishman,UCg-p3lQIqmhh7gHpyaOmOiQ,이 영상은 광고가 아닙니다!! 그냥 올리가 이삭토스트에 과몰입해서 그래요…   저희는 오랫동안 영국에 있는 저희 친구들과 가족들에게 한국의 길거리 토스트를 소개 ...,2020-08-05T11:30:24Z
244,미국의 한 강의실을 충격에 빠트린 한국 학생의 실험,iOXYOCas-Bk,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,미국 명문대생들의 박수갈채가 쏟아져 나온 한국 학생의 충격적인 발언은 과연 어떤 내용이였을까요? 미국 교수님의 한 실시간 실험으로 인해 명확히 들어난 서양과 ...,2020-08-06T10:00:13Z
245,"미국에서 한국차 최초로 품절 대란을 일으킨 &#39;이상한 물건&#39;의 정체, 요즘 딜러들이 &quot;1천 더 주겠다&quot; 그래도 못 구하자 생기는 놀라운 사태 이 정도입니다",UWkyN4lEAzM,오토포스트 AUTOPOST,UCSuhLNKQsW0-_JtjzIumbvA,"""이런 게 진짜 좋은 차지"", ""국내는 진짜 출시 안 하나?""... 북미에서 없어서 못 파는 국산차로 널리 알려진 기아 텔루라이드, 오늘 오토포스트 이슈플러스는 국내 소비자 ...",2020-08-06T11:15:41Z
246,TWICE(트와이스) 박진영 PD님의 &#39;When We Disco&#39; M/V Reaction,adpF5AKoTw0,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE(트와이스) 박진영 PD님의 'When We Disco' M/V Reaction Spotify https://TWICE.lnk.to/MOREANDMORE/spotify Apple Music ...,2020-08-11T13:00:01Z
247,소향 어메이징 그레이스 해외반응 + 한글자막 | Sohyang Amazing Grace Reaction,z3WWIuHcxkM,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,AMAZING SOHYANG!!! [한글자막] 소향 어메이징 그레이스 해외반응 | Sohyang Amazing Grace Reaction 안녕하세요! 마음에 드시면 구독 부탁드립니다~!,2020-08-07T09:00:32Z
248,"한국인들이 잘 모르는 나라에 대한 선입견? (가나, 베트남, 몽골, 투르크메니스탄)",OKnKrGvs7oI,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,"함께 만들어 가는 Social Value Platform, SOVAC ☞SOVAC이 궁금하신 분들은 유튜브 채널을 참고해주세요~* ...",2020-08-05T10:00:12Z
249,뷔 1억뷰 작은 것들을 위한 시 직캠 레전드 댓글 모음집 1탄,hOtCwpU38qE,레전드댓,UCyfs0OyZAswJZ0gh1x6_9Kw,혼자있을때보세요 #암튼그냥혼자있을때 ☆원본 영상 https://youtu.be/AX0CIHA2f1M (올타임 개인직캠 1위) https://youtu.be/gwMa6gpoE9I (방탄 On 뮤비) 모든 ...,2020-08-06T23:00:08Z
250,한국 급식에 미치겠다는 러시아 여고생ㅋㅋ,t5EslXp3Lsk,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,오늘은 러시아 어머님과 요르단 아버님 사이에서 태어나 한국에서 살고 있는 러시아 10대 고등학생인 아야님을 모시고 한국 고등학교에서 급식에대해 이야기를 ...,2020-08-11T13:00:19Z
251,Yerin Baek &#39;Popo (How deep is our love?)&#39; Reaction,_WRPc84brK0,ReacttotheK,UCPnsmwVKhDJoO7jLKfX0Wxw,"Gorgeous vocals, gorgeous instrumentals, gorgeous MV...we love it!! So sorry we got to reacting to this song so late! And many thanks to Yerin's international ...",2020-08-07T02:00:11Z
252,"의정부고 관짝밈, 샘오취리 분노에 대한 영국인의 생각",CORr_mengmU,영알남YAN,UCHpIHu4LzmNuD8bsE6mZLSA,어제 많은 제보를 받게 되어 영국인 친구 테렌스와 함께 영상을 제작해 보았습니다. 이 이슈를 어떤 관점에서 봐야 할까요? 빨리 영상에서 확인하시죠! 항상 감사 ...,2020-08-07T02:30:00Z
253,한국 가성비음식 vs 미국 가성비음식! 서로 바꿔 먹어본다면 (국밥?) Korea VS America Cost Effective Foods,fh6IbnQC-yA,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,Foodswap #국밥 #먹방 오늘은 미국에서 온 브레넌씨와 한국인 찬영씨와 한국과 미국의 가성비 음식을 알아봤는데요 가성비 줄줄 내리는 국밥... 저도 지금 먹으러 ...,2020-08-05T10:07:42Z
254,한국 군대 레전드 보급품들을 써보고 놀란 미국 해병대 반응,oaX7gttd0-o,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,군대 #보급품 #외국인반응 #BODA 오늘은 미국 해병대 출신 브레넌씨와 한국인 찬영씨와 한국 군대에 최고의 보급품들 봤는데요 과연 어떤 반응일까요? 영상에서 ...,2020-08-11T09:57:16Z
255,방탄소년단 ‘낙원’ 가사 영상 리액션 | BTS &#39;Paradise&#39; lyrics Video Reaction,HiI9cI-Qwi8,프리액션 FreeAction,UCBreGwH4KMKAKjyOmPiJGSQ,"안녕하세요 프리액션입니다 요청해주신 음악입니다 :) 재밌게 즐겨주세요! Hello, I'm FreeAction. This is the music you requested :) Please have fun! We are not a ...",2020-08-07T07:11:15Z
256,COREANOS COMEM ESTÁ COMIDA EM DIAS CHUVOSOS | 파전+막걸리 처음 먹어본 브라질 아내의 반응?!?,XW3H5EJn3lw,Family Kim 패밀리김,UCsIAfWi3uxjnQPpdvBgBI4Q,"Coreanos comem comida especial em dias chuvosos É feito de farinha, legumes e frutos do mar E outro, vinho de arroz Isso uma cultura coreana tradicional, ...",2020-08-05T21:35:10Z
257,[꾼맨 알렝꼬] 시원한 우유빙수를 처음 먹어본 체코 승마학생들 반응 Milk Bing su Mukbang 먹방,FApXmKje0LA,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-08-05T10:00:03Z
258,원없이 도네이션 리액션 해주는 유튜버 [도네하이라이트],PiwX4RaDnKU,괴물쥐팬OFFICIAL,UCz7gPLMK3PAXBTIEavZIXEg,카론소속 크리에이터 괴물쥐님의 Official 팬 유튜브 입니다! 괴물쥐님의 OFFICIAL 팬영상 채널에 올리고 싶은 영상 제보 - monsfan@gysent.com 괴물쥐유튜브 ...,2020-08-05T09:19:52Z
259,외국인들이 파맛첵스+이색젤리를 처음 먹어본다면?,AWy_BtX_zdE,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,"함께 만들어 가는 Social Value Platform, SOVAC ☞SOVAC이 궁금하신 분들은 유튜브 채널을 참고해주세요~* ...",2020-08-10T10:00:05Z
260,"35년 한화팬 치과의사의 한화이글스 18연패 리액션 모음 (욕, 비속어, 음량 주의)",HWgHri6Yy9A,치과의사 매직박,UCfalpOrZfJX6961cVEpO_-A,"트위치에서 매직박이랑 한화야구 같이보기 : https://www.twitch.tv/yagubu 일단, 캠화면 확대로 화질이 좋지 못한점 양해부탁드립니다. 죄송합니다. 이번 시즌 처음 ...",2020-08-09T01:35:47Z
261,[ENG｜단독 풀버전] 이수현(Lee Suhyun) &#39;주저하는 연인들을 위해&#39; ｜ 💧눈물파티💧 추억이 될 비긴코 마지막 페이지,geZXCYNRvy4,Beginagain 비긴어게인,UC8WoHUeN-eLynnLKGkwajYQ,이수현 '주저하는 연인들을 위해' 풀버전 추억의 밤이 될 〈비긴어게인 코리아〉 마지막 페이지 #비긴어게인코리아 #이수현 #주저하는연인들을위해 #Beginagain.,2020-08-11T07:21:47Z
262,【리사】[ENG] 귀여워서 미쳐❤ 올타임 우쭈쭈 포인트 리사 생도 모음집(•ө•)♡ 리사의 백억짜리 깐(앞)머리 보러 오세요 | LISA | TVPP,8oX3J5OMW9U,TV-People,UC1cWTErb7vw_UmmuB0dYgsQ,"군대 점호 프리패스 병아리 리사 생도(•ө•)♡ 원래 귀여운데,, 열심히 해서 더 귀여워,,   ▽▽▽Timeline▽▽▽ 0:12 [진짜 사나이 300 180921] : 잔뜩 긴장한 병아리 ...",2020-08-11T14:00:01Z
263,강형호 - 슬픈베아트리체 (복면가왕 - 산삼) 레전드 탈락자 모음,OB83mDYJUoA,어느소녀의희망,UCvFstLs59SNFm0SA2ueYcPA,복면가왕 산삼 - 강형호 포레스텔라 슬픈베아트리체 (원곡 -조용필),2020-08-11T10:21:07Z
264,정말 소름 끼치고 신기한 자전거 묘기 영상을 봤습니다. 진심ㅋㅋㅋㅋㅋ레전드..!,_9WPP1RyWao,진호,UCXZaTqDKXHmNfKZ1ywhxe0w,BMX 스승님 구합니다. -------------------------------------------------------------------------- 인스타그램 바로가기: https://www.instagram.com/jinho_jjang_/ 채널 구독하기 ...,2020-08-06T09:30:02Z
265,"프랑스 여자의 앨범 사진 리액션 MEMES CHALLENGE!!! 귀여움 폭발, 인형 아님 주의",qm-D_L0zEd4,프렌치호떡 French Hotteok,UCU8bLZzsMSG-1GXhMgzgtzQ,인형같이 생겼지만 웃는 법을 몰랐던 아기가 있다. 졸귀탱 그녀의 사진첩을 뒤져 보다 자꾸 말도 안 되는 약빤 문구들을 붙이기 시작하는데... 그렇게 시작 된 ...,2020-08-11T12:09:45Z
266,🇺🇲🇫🇷🇪🇸🇮🇩SUB] [몰카] 누가봐도 강도인데 전혀 의심을 안하는 직원을 본다면?!!! 옆 커플들 제대로 터졌음 ㅋㅋㅋㅋㅋ - [동네놈들｜HOODBOYZ],7Y8Vv_KHp7I,동네놈들,UCIuFnJrRwHEUcIVtozJnUGA,장소 협찬을 해주신 청담 레스티아(LESTIA) 감사드립니다 :-) 청담 레스티아(LESTIA) : 서울 강남구 압구정로72길 25 구독 & 좋아요 & 알림설정 Click?!?! oh yeah!,2020-08-09T11:30:01Z
267,밥먹다가 벌레를 토하면 엄마아빠는 어떤 반응을 할까?,pOB-qwkKjKA,랄랄ralral,UCEX1cZB5TL7jyKejXdTXCKA,방송끄고나서 엄마가 진심으로 부탁했어요.. 스트레스받는다고..벌레 다 갖다 버리라고..... 네..,2020-08-05T11:00:14Z
268,[여자친구] Apple 1위 앵콜 무대 댓글 모음 (부제 : 앵콜 무대에 진심인 아이돌),90P2Eu6cF_4,갈릭,UCggEh005xXTRPvHx-_lFq7Q,여자친구 #Apple #라이브_맛집.,2020-08-09T03:00:01Z
269,"노래방에서 여자들이 좋아하는 노래 vs싫어하는 노래, 다 불러봤습니다",2uv2Bw9uLRY,한스 HANS,UCNIam-lUt69PyGWFDRYUuzA,오늘은 오랜만에 령령이와 함께 노래방에 왔는데요! 방역수칙을 모두 이행한 전제로 촬영을 진행 했으니 너무 염려하지 않으셔도 될 것 같습니다.(그래도 자나깨나 ...,2020-08-10T10:15:01Z
270,한국 드라마를 처음 본 북한 사람들의 반응!! ft.심하윤,n29Y7t8GiEU,윤설미TV,UC3PWsrbjioPja8B46rMYTKQ,심하윤TV : https://www.youtube.com/channel/UCedmZb6YSW5kbMtHdWKejpw 맴버십 가입 ...,2020-08-05T03:00:12Z
271,[라뷰커플] 리액션이 힘든 남자친구 (feat.몰래 단발머리),520yJovO3Vw,라뷰커플- LAVU Couple,UCLFdaceQ7w7yCfqWN8TLxbQ,라뷰~   안녕하세요 구리빼미 입니다! 무더운 여름이 빼미의 긴머리를 바사삭 태우고 갑니다   구리의 반응이 과연 어떨지...(하하하...) 끝까지 시청 부탁드려요! 구독!,2020-08-08T04:16:32Z
272,[일본반응] 일본 아이돌 우리도 BTS 방탄소년단처럼 영어를 배웠다면 아시아 1위 &amp; 빌보드 입성!,jgjnX7RHNUI,쿠키티비,UCbo7bNbgNs9v8Lm4Aox8IUw,방탄소년단 #BTS #일본반응 황당한 소리를 인쇄까지 해서..ㅋㅋ 황당해서 반응을 찾아봤슴다.,2020-08-10T13:55:30Z
273,이게 사람 얼굴이라고요...? | Studio Kizzle,oCwhG2j40ZQ,키즐 kizzle,UCOVtwrWmXPB7Q35RB_RZ1Ew,"Different Perspectives of Society, Kizzle. Subscribe, https://bit.ly/2F286n6 Homegape, https://www.playtown.biz Contact, playtown808@gmail.com Apply to be ...",2020-08-07T11:45:02Z
274,"[#미쓰코리아] 한식에 반해버린 외국인과 흡족한 맥도웰! 비빔밥에 잡채면 말 다 했지,, 설거지 안해도 될 만큼 싹싹 긁어먹은 사람들 ㅋㅋ | #Diggle",5FANZW5cKDQ,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"미쓰코리아 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! :Diggle ☞ https://bit.ly/2Urls34.",2020-08-08T12:31:00Z
275,"방탄소년단의 애정을 독차지한 성덕 나하은, 무대뒤에서 멤버들을 만났다고?",-61n6l__Dj0,케이팝갤러리,UCObMSL-kfOy9mXnykv5TivA,케이팝 전문 채널 케이팝갤러리 입니다 주로 뉴스와 해외 반응을 다루고 있습니다 #방탄소년단 #어썸하은 #성덕.,2020-08-08T03:00:01Z
276,방탄멤버 같은(?) 두 아미가 하는 쩔어뮤비 리액션,C69w-XN57QU,국꾸,UCCPvZ77vYrQtkd_FT0FBUAg,2020.08.05.09.,2020-08-05T12:00:03Z
277,대세는 레트로? 2020-21시즌 유럽리그 나이키 유니폼 리뷰 + 해외반응 총정리!ㅣNike #오늘의리액션,iwjKeIQm8RM,오늘의 축구,UCw_a3hPDl4T5510mvz3eOQQ,"나이키 #바르셀로나 #토트넘 레트로 디자인에, 넥 디테일이 특징!? ⚽오늘, 놓쳐선 안 될 축구 소식! (더보기) http://bit.ly/yam_mtf 축구팬의 완소앱, [오늘의 해외축구] ...",2020-08-11T12:00:11Z
278,Vocal Coach YAZIK reaction to So Hyang - Power Of Love,3-SKJvdV3SQ,Yazik Reacts,UC_9tlfrg7umZRU5HHGrBDbQ,"I don't know if she's tired or not BUT it's still a great performance by such an amazing, experienced singer! Check out ME singing my own song LIVE: ...",2020-08-06T08:00:01Z
279,즈..즈. 죽인다 ~ 윤민수&amp;신용재 인연 [해외반응 + 한글자막] | Yoon Min Soo &amp; Shin Yong Jae FATE Reaction,XoqsNqakg0U,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,윤민수&신용재 인연 해외반응 [한글자막] | Yoon Min Soo & Shin Yong Jae FATE Reaction 즈..즈. 죽인다 ~ 보컬코치들이 들었을 때 반응. 세계 탑 급이야!,2020-08-18T09:00:06Z
280,JESSI - NUNU NANA (IN TOTAL SHOCK!!!!!😱),lPCKLZfvkwc,BROTHER,UCipWvtVIayk3ycJaIT9HiVQ,Coldest Giveaway https://thecoldestwater.com/BROTHER-giveaway ‼️Shop The Coldest Water https://thecoldestwater.com?ref=shop-BROTHER Use ...,2020-08-18T03:06:42Z
281,"처음보는 한국 조폭영화, 영화 &#39;신세계&#39;를 본 일본인의 반응은? #한일커플 #한국영화 #신세계",JwG2OcWTdwA,웅짱TVうんちゃんTV,UCQADnOfZo748epEm-PVgtLg,이번엔 3명이서 영화 리뷰 영상을 찍었습니다! 가끔은 이렇게 풀멤버가 아닌 형태로도 찍게 될 거 같네요 ^^;; 영상 재밌게 봐주시면 감사하겠습니다~~ Insta ID ...,2020-08-16T01:00:01Z
282,프로듀서의 방탄소년단(BTS) &#39;Dionysus&#39; 라이브 리액션,qHccc54iGaM,알비 RB,UCDJS3SEdtSRwrGXL5NRdHaw,"cr : https://youtu.be/j1w3o6VLH1g 프로듀스의 시선으로 보는 디오니소스 무대! 앨범 리뷰를 주로 하시는 이 분, 언젠가 번역을 꼭 해보고 싶었는데 마침 짧은 영상을 ...",2020-08-12T12:41:18Z
283,신과 함께 리액션 - 과연 그녀는 눈물을 참아낼까?,VEbqodU9kjM,아로치카 あろちか,UCxBWCgdIk9VQAfUc5pINioA,"한일부부 아로치카, 한국 영화 리액션 오늘은 영화 신과 함께 : 죄와벌 입니다 슬픈 영화라는 것을 직감하고 오늘은 울지 않기로 선언한 치카코 과연 그녀는 눈물의 ...",2020-08-15T11:00:09Z
284,블랙핑크 - &quot;How You Like That?&quot; 해외반응 모음,rWK6ce6MC34,해외반응모음,UCMo6AOPZOEIQ0ovclJL6YvQ,"블랙핑크 - ""How You Like That?"" 해외반응 모음 ▷구독&좋아요 한번씩 부탁드립니다. ▷좋은 노래 있으면 메일로 추천해주세용 ◎본 채널은 수익창출되고 있지 ...",2020-08-16T11:10:08Z
285,[해외반응]K웹툰 일본을 접수 하고 세계로 간다!!전세계 196개국이 참여하는 미국 청원사이트에서 무려 15만명 서명!!,fkm1YOYG9P4,이슈속으로,UC5Vj-m5sh55i5ZtCVuwLzaA,K웹툰#나혼자만레벨업#해외반응 세계시장에서 '케이웹툰의 인기가 심상치 않습니다 특히 한때 세계를 재패했던 만화의 나라 일본에서는 구글 플레이스토어 비게임 ...,2020-08-16T07:29:24Z
286,한국 뷔페 처음 가본 영국 오총사가 받은 인상은?!  영국 오총사의 한국 즐기기 25편!,4gLDln7HNhA,에밀튜브 - EmilTUBE,UC3sVRlvglIebwSpVGCMB--w,"영국 오총사 입는 에밀튜브 옷 ~ https://teespring.com/stores/emiltube-2 지금으로부터 약 2년 전에 톰, 데이비드, 루이와 함께 ""영국 삼총사"" 시리즈를 찍었죠.",2020-08-13T09:57:49Z
287,[다시보는 해외반응] BTS 방탄소년단 MIC Drop 해외반응 리액션 한글자막,ebhT06gYNqc,국뽕,UC5vddhhQ6KWhn-E5ULu8JZg,BTS 새 앨범을 기다리며 다시 보는 해외반응입니다. BTS 방탄소년단 MIC Drop 해외반응 리액션 한글자막 BTS Mic Drop 리액션 자막 ✓ SixShades ...,2020-08-16T13:30:40Z
